204	5.709	5.245	6.354	7.038	1.821	4.362	5.012	3.563	4.315	-0.012	0.026	1.705	0.71	0.653	3.523	3.389	-0.126	2.74	-0.216	2.23	2.961	0.225	3.777	3.322	1.397	0.34	-1.038	-1.01	0.913	4.48	4.442	2.327	4.557	1.303	3.98	0.987	-1.351	5.15	6.206	0.224	-0.119	3.709	4.823	-0.923	4.023	4.897	6.652	3.886	6.813	-0.279	1.898	0.479	6.092	-0.283	9.349	-0.885	1.294	2.782	0.262	5.343	3.179	6.402	3.553	-0.599	0.61	1.736
205	6.978	7.097	5.894	5.565	4.311	4.423	5.499	3.327	6.385	-0.301	-0.458	2.332	0.237	1.195	3.981	2.848	-0.99	7.473	-0.508	3.423	4.383	4.217	0.388	4.189	3.473	2.913	-1.042	-2.376	3.5	2.255	0.206	2.369	2.937	4.455	0.673	1.202	1.109	1.729	4.656	0.118	-0.075	4.956	6.391	-0.81	2.674	4.494	6.542	5.978	5.033	-0.326	1.245	2.327	5.768	-0.134	4.867	0.374	0.654	1.273	4.133	6.38	6.055	4.025	1.563	1.108	-0.266	4.392
206	7.879	4.635	4.246	3.746	1.818	2.063	4.997	2.611	4.9	0.115	-0.169	3.719	0.208	1.878	1.865	2.952	-1.953	1.742	2.079	4.547	3.903	-0.331	2.598	2.296	1.434	2.198	-0.707	-0.948	1.847	2.999	3.995	2.577	0.619	2.865	4.483	4.354	0.255	3.698	2.176	0.115	-0.053	2.199	2.794	-1.577	3.221	7.968	9.336	4.952	5.111	0.848	-1.244	2.708	5.761	-1.34	7.509	0.181	0.028	2.48	0.323	5.305	4.137	3.102	2.878	0.546	-0.096	5.543
207	5.316	5.079	5.531	5.804	1.743	4.774	2.395	2.1	4.966	-0.043	-0.301	4.463	1.517	1.416	1.946	3.551	-2.074	6.58	4.305	1.715	3.407	1.206	2.928	3.822	2.516	6.116	-0.932	0.298	4.609	0.595	2.573	2.838	1.491	3.019	2.459	4.217	2.343	3.389	4.731	0.252	-0.142	4.659	4.987	-0.288	2.985	3.244	4.715	5.924	2.154	0.178	-0.237	3.892	2.268	-0.077	4.084	-0.062	2.306	2.947	1.022	4.085	3.177	6.128	4.379	-0.185	1.98	2.056
208	6.497	5.521	5.032	7.273	1.504	5.484	5.797	3.503	3.991	-0.488	0.028	1.282	1.561	1.278	4.593	4.274	-2.573	3.952	-0.985	4.439	0.88	1.577	-0.512	0.443	1.012	3.007	-0.193	-0.665	3.782	4.352	1.17	5.652	5.658	2.529	2.886	1.211	2.661	1.345	4.448	0.348	0.043	4.475	4.046	-0.597	2.39	6.349	4.076	7.104	4.584	0.383	1.615	1.468	5.753	0.056	5.549	-1.643	1.1	0.933	1.895	3.528	2.041	7.575	0.837	1.105	-0.029	1.585
209	9.075	5.46	6.964	5.787	0.709	3.399	5.759	2.863	4.321	0.081	-0.1	2.188	-0.85	-0.015	4.54	3.383	-2.569	6.725	4.921	4.775	2.216	3.065	5.56	4.711	0.671	2.496	-0.448	-1.21	3.979	0.868	3.744	1.77	4.55	2.118	4.397	3.78	2.339	2.094	6.138	0.176	-0.173	2.183	5.932	-1.098	4.281	6.538	5.559	7.206	5.151	-0.769	0.469	3.032	6.397	-1.157	7.752	-0.857	2.156	1.092	2.073	4.361	2.981	5.648	2.747	-0.836	0.863	3.667
210	5.539	5.86	5.657	5.944	3.758	4.147	3.348	2.706	4.104	0.188	-0.133	3.778	0.383	2.725	2.773	3.266	-1.443	3.169	3.079	4.292	3.938	3.707	-0.866	3.371	2.204	1.204	-0.306	-0.455	1.315	2.858	5.011	1.452	4.009	4.915	4.871	0.915	-0.966	1.546	6.759	0.123	-0.139	1.129	3.697	-2.036	2.192	8.351	5.398	5.159	9.202	1.413	2.237	3.773	5.109	-1.107	6.6	1.572	1.389	2.096	3.939	4.447	5.922	5.171	2.722	-0.297	0.152	0.64
211	4.321	5.986	5.559	5.106	2.959	6.292	4.06	4.688	4.853	0.01	0.151	0.241	0.315	1.248	1.224	5.155	-1.955	3.225	0.086	2.877	5.979	1.803	2.784	2.769	0.444	2.834	-0.536	-0.712	3.783	3.593	3.873	1.719	4.254	0.699	2.807	0.446	0.053	0.904	3.775	0.015	0.13	3.46	5.819	-0.995	2.946	6.906	4.473	5.261	4.072	-1.439	0.483	3.726	5.271	-0.778	6.557	0.421	2.352	0.529	1.658	5.84	0.17	5.757	4.644	-0.354	-1.166	1.974
212	4.819	3.83	4.412	6.466	1.062	5.673	6.693	4.577	3.126	-0.026	0.077	4.438	1.418	1.766	3.106	2.383	-0.941	3.5	1.395	2.705	5.761	2.254	2.8	5.588	2.817	1.218	0.066	0.196	2.644	-1.421	3.291	4.51	2.704	3.782	3.184	4.902	0.686	3.326	3.546	-0.007	-0.066	3.023	4.916	-1.217	2.739	6.95	3.894	4.477	5.221	0.311	0.81	2.826	4.097	-1.42	5.299	-0.281	1.34	1.435	0.956	3.832	4.259	6.835	2.89	1.312	-0.982	0.55
213	4.829	6.564	6.02	4.752	3.554	3.998	6.294	4.321	4.476	0.436	0.127	3.107	1.055	2.37	1.513	3.558	-0.115	2.288	2.669	2.938	4.24	1.746	2.263	4.077	3.406	2.61	0.026	-0.359	1.726	4.873	2.255	3.854	3.811	3.657	5.137	3.826	3.1	2.093	4.824	0.177	0.225	2.379	2.47	-1.406	5.51	3.494	6.454	3.802	5.461	-0.803	0.547	4.765	4.214	0.455	6.986	-0.782	2.561	2.284	5.31	4.222	1.192	2.552	1.643	1.233	1.205	1.329
214	4.46	2.716	7.945	5.946	-0.971	4.402	5.4	-0.13	4.508	-0.073	-0.407	2.244	0.253	-0.538	-1.075	2.017	-1.668	5.48	2.346	1.926	5.752	2.491	3.944	1.917	0.532	1.401	-0.666	-0.857	5.799	-0.086	2.073	0.732	2.404	3.998	4.718	2.741	2.188	1.995	5.313	0.255	0.241	4.7	4.634	-1.814	3.927	7.881	4.816	4.793	6.793	-0.65	0.893	2.24	4.621	-0.586	5.532	-0.374	2.66	1.063	2.741	4.818	3.644	6.673	3.949	1.048	-0.943	-0.04
215	7.004	3.851	6.166	6.704	2.254	6.705	4.804	1.408	4.661	0.091	-0.298	1.842	0.484	1.121	1.806	4.07	-2.195	3.602	1.102	2.719	3.47	2.684	5.78	2.494	1.182	1.267	-0.184	-0.499	4.004	2.621	4.606	4.589	3.478	0.706	2.9	3.911	0.033	2.583	2.845	0.186	0.075	2.555	3.731	-0.899	3.054	6.09	5.751	2.142	7.305	0.093	2.637	1.425	5.569	-1.305	4.119	-1.126	0.493	3.881	2.837	4.871	0.614	8.096	2.31	1.503	0.255	3.875
216	9.022	5.745	4.276	5.628	2.629	2.856	4.903	3.258	2.649	-0.122	-0.109	0.724	-0.235	0.203	3.218	2.374	-2.424	2.271	4.984	5.881	3.664	2.368	3.592	2.46	0.331	0.635	-0.697	-1.291	3.979	3.333	1.86	2.784	1.869	2.689	4.511	-0.2	2.653	-0.044	6.018	0.188	0.268	2.864	1.29	-1.468	1.544	4.284	7.817	2.493	4.404	-0.457	0.735	0.967	3.194	-0.579	4.656	-1.034	0.662	2.606	3.452	3.453	4.493	5.843	0.304	0.35	1.266	4.531
217	7.647	3.112	8.476	3.457	2.876	3.137	5.437	2.94	6.972	-0.002	-0.432	2.913	0.238	1.491	2.659	0.477	-0.924	4.806	1.303	2.775	3.345	4.065	3.091	4.77	0.33	4.013	-0.41	-1.858	4.402	4.781	5.77	3.907	2.574	5.211	1.906	2.772	2.815	0.674	6.009	0.051	0.239	1.3	3.259	-0.939	2.916	5.085	6.472	7.625	6.822	-1.439	1.041	4.245	5.591	-0.987	8.614	-2.079	0.613	4.114	2.54	4.31	2.39	7.227	1.124	0.3	-0.347	0.929
218	6.598	5.848	5.668	7.771	2.86	3.981	3.8	1.225	4.751	-0.084	0.189	3.732	-1.252	0.069	1.713	4.241	-1.469	5.935	0.558	1.857	2.586	2.478	3.128	5.691	1.674	2.187	-0.647	-0.404	1.941	3.821	6.069	1.885	3.954	5.344	4.827	5.088	0.376	3.977	1.442	0.184	-0.03	6.196	2.06	-1.267	4.158	7.346	4.711	5.092	5.523	-0.593	2.373	2.85	4.355	-0.396	5.89	-1.766	0.543	2.291	-0.422	5.306	2.803	6.727	4.462	1.611	-0.103	2.612
219	2.833	4.269	3.14	5.844	2.607	4.874	2.085	5.232	6.712	0.064	-0.221	1.994	1.531	1.065	3.418	3.65	-1.617	3.727	0.81	3.29	5.418	3.279	3.127	1.094	1.925	0.827	-0.414	-1.2	3.812	4.284	2.269	0.016	3.308	5.174	0.175	1.979	0.092	1.457	4.453	0.154	-0.099	3.477	1.608	-2.293	2.42	4.934	6.695	6.195	4.785	1.193	1.228	2.284	4.108	-1.1	5.337	0.177	1.707	-0.101	2.672	4.642	4.017	6.626	4.206	1.362	3.055	2.283
220	6.779	8.84	6.637	6.807	3.414	2.591	6.36	4.426	3.79	-0.004	0.143	1.954	-0.509	0.455	4.755	4.286	-1.394	5.585	1.3	4.469	3.477	0.448	1.774	3.148	0.096	3.531	-0.452	-0.533	4.271	5.089	3.735	3.954	4.257	4.099	2.875	2.011	0.32	0.934	2.33	0.331	-0.226	3.504	3.077	-1.826	3.803	7.026	2.154	4.661	4.371	0.845	2.251	0.837	2.988	0.186	5.186	-0.557	2.316	2.248	3.191	2.171	3.437	7.667	0.662	1.277	0.161	3.373
221	7.082	5.214	6.499	7.228	1.737	4.247	2.424	1.937	4.925	0.22	0.305	3.249	-0.477	0.706	1.718	3.956	-1.064	5.506	1.856	6.267	3.825	2.467	0.395	0.631	-0.192	-1.418	0.028	-0.942	3.989	4.73	2.201	0.784	3.344	2.437	0.574	1.589	2.001	1.862	3.482	-0.01	0.08	4.839	2.949	-1.264	3.447	3.207	5.137	6.331	4.551	0.726	1.284	1.201	6.59	-0.709	5.938	-2.279	2.24	1.264	1.932	4.146	5.491	4.528	1.47	0.539	1.793	3.355
222	5.267	6.432	5.161	3.801	0.689	5.916	5.032	2.323	6.719	0.149	-0.277	0.658	-0.102	-0.351	3.673	4.778	-0.86	4.032	1.943	-0.328	1.739	1.682	2.266	2.943	1.99	0.859	-0.014	-0.242	6.156	4.41	3.259	4.336	5.273	3.099	3.069	0.834	0.703	2.643	2.614	0.399	0.252	2.138	4.905	-1.558	1.643	2.368	5.376	8.366	1.54	0.091	-0.672	1.463	5.529	-0.649	5.513	-0.827	0.767	-0.396	3.152	4.141	2.925	3.967	3.03	0.136	0.6	2.491
223	4.003	7.881	3.417	8.063	1.323	5.177	4.387	2.569	4.796	0.154	0.231	4.373	1.506	0.315	2.328	5.501	-1.762	3.561	1.645	1.935	-0.002	2.04	2.117	2.524	3.851	-0.169	-0.448	-0.375	5.858	1.718	2.88	0.747	2.052	4.784	2.542	2.581	0.578	1.425	8.066	0.34	-0.299	6.46	0.579	-1.495	3.612	7.453	5.521	6.938	5.782	0.096	1.18	4.484	6.241	-1.028	5.988	0.378	0.681	3.496	3.379	2.478	2.638	5.412	4.563	-0.949	-0.208	1.319
224	4.824	3.151	5.576	7.011	0.982	4.425	5.772	1.718	6.329	0.45	-0.353	1.93	0.098	0.235	2.5	4.529	-0.508	5.788	1.615	2.357	3.825	4.48	3.693	3.799	1.467	2.272	-0.063	-0.326	1.142	2.032	4.102	5.323	5.997	2.775	1.932	2.887	1.982	3.123	3.281	0.036	0.048	1.567	3.306	-0.391	0.684	7.612	4.283	8.343	6.326	1.428	0.056	3.975	7.051	-0.441	7.927	-0.581	0.948	2.764	3.101	5.454	3.148	7.19	3.964	1.904	2.621	4.016
225	5.041	4.441	5.35	4.829	0.386	7.222	8.294	4.127	4.184	0.356	-0.091	1.949	1.212	3.003	3.197	4.198	-0.054	4.39	1.838	5.856	3.409	3.546	2.651	3.789	1.879	4.073	-0.89	-0.63	5.206	3.955	1.8	5.961	1.441	4.925	4.413	1.509	1.884	1.739	3.958	-0.136	0.087	3.172	4.594	-0.19	1.129	5.278	7.06	3.813	5.534	0.097	-1.114	4.615	4.653	-0.888	9.491	0.066	0.968	2.087	5.259	5.262	0.774	3.929	3.863	1.35	0.258	0.585
226	6.316	5.283	5.152	5.174	2.917	4.597	5.007	2.663	4.913	0.099	-0.198	3.59	0.144	0.288	3.372	1.71	-1.409	4.726	1.242	3.817	5.784	0.351	2.014	2.677	2.334	3.303	-0.678	-0.91	1.058	2.609	2.525	1.464	1.543	5.355	1.666	0.848	0.307	1.669	4.814	0.198	-0.191	4.249	2.141	-0.451	1.661	3.053	5.81	6.872	4.556	-0.554	0.451	3.176	3.827	-0.75	5.348	-0.555	0.491	2.67	3.341	5.898	5.714	5.286	3.577	0.339	1.6	1.173
227	5.218	3.862	6.008	4.528	3.676	5.048	3.492	-0.005	4.255	0.19	-0.2	3.773	-0.184	1.812	2.042	0.997	-9.71E-17	4.191	3.239	4.682	2.102	0.903	3.698	4.561	2.655	0.158	-0.76	-0.473	0.635	2.528	2.889	1.965	1.665	4.218	4.068	3.871	0.301	4.06	5.513	0.065	-0.11	5.065	2.726	-2.083	0.392	5.321	6.569	7.518	2.358	0.285	0.435	2.052	6.313	-1.673	9.933	0.307	1.134	1.637	1.961	2.425	3.909	3.909	4.966	1.032	-1.413	4.666
228	6.044	3.352	3.982	6.411	0.188	4.457	5.896	0.414	5.439	0.112	-0.385	2.359	0.181	1.493	4.465	3.686	-1.129	3.064	3.605	3.741	1.01	2.893	3.346	5.624	0.094	2.736	-0.104	-0.312	0.747	3.28	4.146	4.283	4.077	5.642	3.279	1.852	-1.06	3.215	4.44	0.096	-0.203	2.474	3.261	-1.792	3.998	7.316	5.54	4.473	4.625	0.189	0.194	5.092	4.001	-0.195	7.017	-0.988	0.846	1.221	2.268	2.945	2.104	5.843	2.45	0.061	-2.503	3.079
229	5.079	2.158	7.302	5.883	1.91	4.83	7.426	2.264	5.6	0.358	0.11	2.52	-1.016	2.533	2.556	0.073	-0.693	6.536	3.001	4.643	3.974	4.724	2.505	6.285	3.236	2.165	-0.546	0.492	3.687	2.633	0.099	3.107	3.476	3.009	2.144	-1.345	-0.661	1.633	3.135	0.155	0.201	3.299	3.455	-0.348	1.58	4.427	5.546	5.021	5.157	0.133	0.244	3.57	3.212	-1.731	7.725	0.561	2.348	2.619	2.047	3.741	4.074	6.005	2.24	0.552	1.421	2.888
230	3.488	7.188	4.45	4.896	0.111	3.323	3.545	3.697	7.218	0.157	-0.193	2.118	0.086	1.908	3.299	1.673	-1.574	1.852	-1.595	3.565	5.807	0.362	-0.096	1.788	-0.662	2.224	-0.515	-1.311	4.033	3.805	-0.397	5.233	6.196	2.222	2.845	1.755	1.926	3.159	4.764	-0.017	-0.249	4.754	4.491	-1.336	6.509	5.649	6.228	2.549	6.044	-0.95	-0.135	3.257	5.312	0.318	6.072	-0.887	1.245	-0.91	1.464	4.531	4.454	4.915	3.18	1.439	0.226	1.154
231	8.653	8.967	4.176	5.328	1.518	2.918	6.073	1.235	5.381	-0.01	-0.459	2.238	-0.06	1.118	1.568	0.936	-1.319	3.664	1.362	4.549	1.022	2.652	4.747	1.994	1.232	0.516	-0.022	-0.225	5.137	6.185	1.329	0.201	2.842	2.371	-0.238	2.648	2.507	3.399	5.472	0.129	-0.081	3.398	4.413	-1.894	1.823	3.44	2.844	9.279	8.427	0.238	0.081	3.047	4.421	-0.168	5.824	-0.25	1.33	2.688	3.928	3.179	3.588	4.617	2.084	0.928	1.816	1.61
232	7.557	5.158	6.927	5.974	2.075	5.284	3.77	6.068	3.706	0.536	-0.273	4.179	-0.489	0.701	2.971	0.952	-2.18	3.482	2.071	1.362	3.469	2.058	1.887	2.636	0.191	0.771	-0.887	-0.29	3.257	4.033	4.193	4.076	5.185	2.398	3.47	3.719	1.578	1.636	5.116	0.096	-0.156	6.571	3.322	-1.343	4.308	5.388	4.246	8.285	5.53	1.038	2.843	0.588	1.989	-0.733	8.49	-1.443	2.466	2.054	2.046	5.41	2.806	8.672	3.206	1.232	1.355	1.875
233	5.603	2.931	5.271	7.356	2.396	2.941	3.789	3.814	4.317	0.01	-0.543	-0.49	-0.395	1.929	3.273	2.543	-0.764	5.065	-0.431	2.949	4.128	3.39	4.061	2.127	4.587	-0.048	-0.482	-0.858	2.576	4.388	2.85	4.624	2.318	3.676	4.239	0.85	0.27	5.757	4.784	0.227	-0.245	6.311	5.242	-0.553	4.797	8.843	4.047	5.829	6.837	-0.083	-0.248	2.624	3.201	-0.471	6.833	-0.995	0.432	2.093	2.384	5.874	3.223	5.201	2.2	0.054	-1.812	1.641
234	4.091	5.599	5.098	5.243	4.101	5.858	5.847	1.11	3.998	0.046	-0.119	4.374	1.089	-0.136	1.03	2.894	-1.404	5.149	2.718	4.931	2.067	2.891	3.034	1.264	3.505	-0.2	-0.864	-0.321	2.08	4.094	1.3	2.69	5.189	3.78	3.879	0.053	0.721	2.596	4.367	0.281	-0.113	5.332	2.765	-0.592	0.497	6.042	6.477	6.59	5.518	1.207	-1.807	3.595	6.773	-0.879	5.291	0.779	1.791	3.358	1.986	6.761	3.889	6.056	2.682	1.43	0.055	-0.03
235	8.085	5.169	5.469	7.9	0.835	5.018	3.218	3.626	7.946	0.366	-0.11	1.976	0.995	0.219	3.367	3.517	0.201	8.076	-0.961	3.227	0.539	0.388	1.254	5.082	0.052	1.859	-0.74	-0.858	5.221	2.799	4.331	4.116	1.762	4.661	0.505	1.773	0.336	4.049	5.284	0.183	-0.357	1.932	6.105	-1.413	4.163	5.119	3.664	6.899	6.939	1.207	2.099	1.995	5.392	-1.335	4.829	0.865	1.507	1.909	3.665	4.904	2.706	3.533	2.017	0.447	-0.369	1.338
236	6.72	6.963	6.293	3.247	2.48	4.571	4.566	4.029	5.39	0.447	-0.042	2.894	-0.016	0.046	2.368	2.613	-0.886	1.957	1.962	5.267	6.211	0.709	5.835	5.662	2.83	1.437	-0.559	-1.703	5.479	5.006	3.465	2.626	4.316	4.943	2.47	2.174	3.185	2.03	3.56	0.089	0.116	5.438	3.229	-0.437	1.633	4.207	6.528	7.631	2.508	0.972	0.922	1.971	5.341	-1.118	4.537	-0.416	1.85	4.17	1.307	4.988	6.317	6.225	4.145	-0.475	1.742	1.612
237	4.398	4.599	4.648	5.4	0.98	4.169	5.175	2.224	6.888	0.007	-0.047	2.533	0.53	2.397	2.435	1.298	-2.045	5.089	3.191	4.811	2.263	2.974	2.973	4.394	0.533	2.951	-0.265	-1.295	1.094	4.624	2.172	1.429	3.357	3.202	5.852	3.419	1.225	2.01	4.864	0.398	-0.084	2.316	2.369	-2.097	4.977	4.858	4.078	6.797	6.229	1.428	1.364	3.153	6.806	-1.009	6.692	-1.851	0.881	3.119	2.42	5.125	5.116	5.726	1.878	1.859	0.728	3.865
238	8.022	4.204	7.617	8.663	1.103	4.897	4.248	4.309	4.831	0.211	-0.343	0.762	0.649	0.933	2.313	2.029	-1.631	5.734	-1.184	4.236	1.956	2.494	0.786	3.971	2.385	2.172	-0.788	-1.367	2.259	3.677	4.047	2.087	0.46	1.376	4.582	2.954	-0.695	4.158	3.41	0.006	0.037	3.822	3.444	-0.996	6.662	6.621	6.227	4.587	3.982	-0.489	-0.332	0.162	7.366	-0.654	5.697	0.035	1.402	2.505	1.026	6.691	5.314	4.765	2.622	0.19	2.233	1.354
239	4.377	4.391	4.814	5.641	4.19	4.254	4.822	3.302	6.836	0.06	-0.165	3.389	1.284	1.794	1.852	2.205	-0.804	4.527	1.062	2.696	4.424	6.371	3.226	4.405	-0.162	2.347	-0.139	-1.167	7.498	2.316	3.6	2.209	1.936	2.866	3.541	0.328	1.624	3.187	4.841	0.428	-0.058	2.879	2.736	-1.098	3.588	4.413	6.88	5.866	5.848	0.504	0.636	2.568	5.453	-0.51	2.314	0.579	1.957	1.549	3.546	4.107	2.747	5.867	3.716	1.366	0.512	-0.58
240	5.532	6.042	7.207	4.853	3.363	4.839	4.918	3.806	3.968	0.147	-0.004	3.062	1.784	2.184	2.514	0.376	-0.425	3.655	0.813	5.519	4.163	5.162	3.673	3.989	2.774	3.423	-0.992	-0.413	3.958	1.174	2.989	4.154	2.837	2.959	0.818	2.268	-0.085	1.209	4.767	0.036	0.048	4.464	6.104	-1.425	3.425	5.091	5.184	5.51	3.759	0.766	-0.353	3.136	3.296	-0.615	3.688	-0.135	1.223	3.198	0.925	4.101	3.296	6.304	4.951	1.186	-0.828	4.649
241	5.898	7.755	9.487	6.084	2.818	6.665	2.693	3.201	6.571	-0.099	-0.229	0.645	0.201	2.891	1.972	2.622	-1.251	3.832	1.989	2.679	4.394	1.348	0.217	4.732	1.596	3.667	-0.173	-0.965	4.688	5.412	4.821	0.025	3.831	0.969	1.655	1.554	1.546	2.602	4.865	-0.116	0.373	4.6	3.145	-1.316	2.948	4.722	5.263	2.021	6.062	0.203	0.345	2.279	5.716	-0.285	4.469	-1.103	0.334	1.051	3.25	3.773	5.141	5.361	1.395	0.461	2.286	3.473
242	7.307	4.33	4.054	5.41	0.32	4.74	1.419	1.979	6.777	0.006	0.131	2.902	-0.223	3.482	4.052	-0.26	-0.426	3.891	-1.48	5.965	3.396	3.623	1.418	3.364	2.023	2.152	-0.548	-1.028	3.133	3.342	1.779	2.736	1.972	2.359	5.335	3.448	1.35	2.723	2.985	0.277	-0.166	4.929	0.372	-0.157	2.123	4.563	9.781	5.842	6.674	-1.733	-0.239	3.635	5.464	-1.274	6.504	-1.489	1.864	5.191	3.011	3.824	4.07	5.559	1.676	1.715	1.143	3.681
243	5.657	4.85	5.26	4.429	1.023	4.211	6.051	2.073	4.116	0.14	-0.044	2.405	-0.135	0.103	4.569	3.003	-1.272	5.531	0.578	6.023	4.991	1.759	0.607	4.102	1.498	2.124	-0.848	-0.207	1.445	2.155	1.555	1.921	0.138	5.847	3.226	1.196	1.803	-0.391	0.64	-0.024	0.105	4.226	4.389	-1.261	6.273	4.284	5.358	2.32	6.594	-0.197	1.772	1.332	3.964	-1.122	5.467	0.375	1.836	4.302	1.963	4.913	1.181	4.88	4.425	0.53	2.438	1.581
244	4.329	4.701	3.265	3.861	0.981	6.279	4.802	1.382	7.736	0.133	-0.162	2.279	2	1.883	2.073	0.493	-1.62	5.284	-1.661	4.71	0.804	-0.676	1.758	0.211	1.704	3.003	-0.476	-0.259	2.994	4.256	2.928	2.088	2.151	2.963	2.397	3.858	1.734	3.09	4.9	0.064	0.215	1.305	5.759	-0.545	1.941	2.926	6.014	6.762	4.388	2.152	-0.261	0.597	3.929	-0.591	7.53	1.539	0.752	0.693	2.033	3.224	6.624	7.004	1.083	0.942	-2.081	2.797
245	4.051	8.443	5.559	5.26	3.075	3.987	5.005	4.056	3.731	0.183	-0.065	4.375	0.723	0.541	1.156	2.052	-1.59	3.751	2.016	6.496	1.505	3.142	0.899	4.327	3.681	1.366	-0.328	-1.167	3.017	4.818	1.274	2.226	4.787	2.205	2.009	1.829	1.654	1.117	6.525	0.039	-0.142	2.037	1.732	-0.454	2.701	7.709	4.121	6.085	7.164	0.136	0.872	2.58	6.416	-1.352	5.348	-0.741	1.268	2.059	3.761	2.829	4.435	1.611	4.88	-0.905	0.628	2.673
246	5.624	6.236	5.791	4.044	2.063	7.598	6.435	1.026	5.798	0.042	-0.029	2.293	-0.623	1.858	4.146	2.879	-1.606	4.226	-2.942	3.435	4.627	3.377	4.594	3.326	2.31	5.021	-0.646	-1.519	4.23	2.749	3.041	4.258	2.955	3.482	1.464	2.365	0.538	2.714	7.935	0.285	-0.285	4.122	5.026	-1.455	3.692	7.939	6.812	2.18	5.665	2.574	3.409	2.449	6.452	-1.008	4.897	0.255	1.396	3.907	4.303	5.831	2.724	6.195	5.368	0.439	0.044	2.618
247	6.526	8.859	3.534	5.779	0.067	4.112	6.623	3.13	5.844	-0.333	-0.392	2.065	-1.293	0.359	2.402	2.401	-2.019	5.815	1.882	5.745	2.989	1.451	2.521	4.662	2.366	1.493	-0.283	-0.891	2.291	2.227	4.682	3.394	2.579	3.148	2.82	3.225	-0.062	1.261	1.706	0.291	-0.247	6.729	4.65	-0.91	4.346	4.125	6.096	7.164	4.974	0.824	1.25	2.428	2.352	-1.074	7.06	0.647	1.088	2.074	1.216	4	3.571	6.448	3.175	0.029	0.638	3.045
248	4.848	6.7	7.443	7.131	2.724	7.921	6.008	4.17	7.1	0.097	-0.235	2.931	0.116	2	1.758	0.237	-2.278	6.299	0.503	5.545	5.969	4.125	6.793	3.417	0.6	1.865	-0.536	-0.438	2.556	3.357	4.16	1.141	2.015	2.024	4.168	0.717	0.375	-0.296	2.09	0.348	0.065	6.047	3.461	-2.13	0.423	3.943	5.692	3.719	6.45	0.722	1.993	2.06	4.741	0.554	5.181	0.586	2.07	1.944	2.521	3.587	2.013	5.882	3.2	0.908	-0.97	2.185
249	6.4	6.635	4.099	6.713	3.526	6.975	4.552	1.983	6.092	0.561	-0.339	3.38	0.238	-0.099	1.74	2.526	-1.2	4.035	3.876	4.346	3.984	2.449	2.797	0.858	2.214	3.066	-0.546	-0.44	5.928	5.255	3.196	4.311	5.634	6.048	3.712	2.935	3.087	3.188	5.37	0.014	0.008	5.579	3.692	-1.735	2.864	4.992	3.368	6.631	4.395	1.181	2.609	3.455	7.775	-0.554	7.498	-1.089	1.958	0.686	2.507	3.961	3.796	5.345	3.695	1.522	-1.582	4.246
250	5.036	4.775	3.845	4.298	3.81	3.557	5.553	2.972	4.958	0.106	-0.376	2.336	-0.311	2.969	2.483	4.899	-0.785	2.829	2.881	4.189	3.151	1.395	3.676	3.756	3.478	-0.19	-0.763	-1.886	4.649	1.218	3.222	2.238	3.833	3.698	2.924	4.233	1.362	2.867	4.174	0.313	0.032	4.895	5.176	-2.418	2.196	6.883	3.325	3.589	5.52	-0.053	0.176	-0.066	6.086	-0.67	7.112	-0.263	0.407	1.638	2.565	3.867	1.607	4.477	4.028	0.603	0.436	4.299
251	7.913	4.697	4.644	9.053	-0.326	5.027	6.433	3.426	6.495	0.031	-0.058	0.675	0.071	1.481	3.036	2.502	-0.046	5.199	0.175	3.092	3.536	3.895	0.804	4.691	1.598	2.766	-0.416	-1.584	3.619	4.674	1.61	2.211	2.99	3.238	4.26	1.539	-0.293	1.87	1.18	0.256	-0.183	2.462	4.699	-0.591	1.737	4.684	4.406	6.677	4.897	1.954	1.936	1.951	3.662	-0.664	5.766	1.307	2.073	1.915	1.973	2.96	5.922	6.749	3.966	0.55	0.356	2.949
252	7.073	6.711	5.007	3.538	2.489	3.253	5.184	1.348	5.939	-0.358	-0.133	1.622	-0.552	1.185	3.519	3.864	-0.986	4.14	1.076	1.96	5.224	2.524	3.222	2.384	-0.373	4.191	-0.56	-1.322	2.509	1.709	0.722	0.251	6.169	3.78	4.521	2.686	3.189	5.382	1.015	0.299	0.299	3.535	2.528	-1.524	2.192	3.668	4.448	9.178	6.174	0.455	-0.167	1.916	7.487	-0.472	3.494	1.234	1.638	0.263	1.178	1.603	5.208	5.552	5.214	1.187	0.481	1.782
253	5.178	3.629	6.854	4.82	2.67	4.94	3.399	2.338	4.317	0.097	-0.245	2.088	0.573	1.399	3.156	1.326	-0.971	5.908	0.668	2.01	4.275	3.646	3.541	5.416	-1.666	2.142	-0.822	-0.669	5.864	4.27	2.265	2.859	3.34	3.186	3.789	0.104	1.799	4.075	2.922	0.24	0.048	1.809	3.198	-1.228	3.293	1.899	4.89	4.255	3.548	1.958	1.418	3.406	5.137	0.247	7.388	0.492	2.292	1.987	3.571	4.733	0.663	5.422	4.389	-0.885	0.952	1.444
